DAMAGE,ZIPCODE,ROOFCONSTRUCTION,EAVES,VENTSCREEN,EXTERIORSIDING,WINDOWPANE,DECKPORCHONGRADE,DECKPORCHELEVATED,PATIOCOVER,FENCE,YEARBUILT,LATITUDE,LONGITUDE,EMBER,FLAME,Distance,VSD
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1967,38.44070219,-122.595014,,,64.77099945,1
No Damage,,Asphalt,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.56744789,-122.5161071,,,79.54134841,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Other,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1979,38.45532268,-122.6197113,2,0.462146103,9.021981935,1
No Damage,,Other,No Eaves,No Vents,Other,No Windows,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,,38.55843403,-122.5426297,,,208.6378301,1
No Damage,,Asphalt,Enclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,No Fence,2008,38.44244238,-122.577878,1,1.482675433,172.8746774,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Combustible,1988,38.45119459,-122.6307475,,,63.72709502,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1989,38.45113555,-122.6238399,,,90.14731258,1
Destroyed (>50%),,Metal,Unknown,Unknown,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1961,38.49998417,-122.6041881,1,5.166969776,101.3205413,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1975,38.44489207,-122.6073861,,,19.58399013,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1964,38.45461145,-122.6211344,2,0.353987306,55.81034825,1
Destroyed (>50%),,Metal,No Eaves,"Mesh Screen > 1/8""",Metal,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1961,38.50003172,-122.6038208,,2.987169504,60.53290844,1
No Damage,,Metal,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.59054887,-122.5529149,1,,40.00535264,1
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1923,38.52451868,-122.4777406,,,27.98720562,1
No Damage,,Tile,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,2001,38.48810007,-122.6392353,1,1.960707068,86.99808262,1
No Damage,,Metal,Enclosed,No Vents,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1956,38.45280753,-122.6112011,,1.456771612,14.18110283,1
Destroyed (>50%),,Asphalt,Unknown,Unknown,Wood,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1990,38.45771003,-122.6192947,,1.387300134,51.21128773,1
Destroyed (>50%),,Other,No Eaves,"Mesh Screen > 1/8""",Other,Single Pane,No Deck/Porch,No Deck/Porch,Non Combustible,No Fence,1980,38.47868392,-122.6110894,1,0.928257585,168.9401586,1
Destroyed (>50%),,Metal,No Eaves,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1953,38.45361842,-122.6171224,,1.279550314,82.03503685,1
No Damage,,Tile,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,1987,38.53205616,-122.5536561,,,153.1255349,1
No Damage,,Metal,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1950,38.57998175,-122.5535122,,1.596004844,104.5352995,1
No Damage,,Other,No Eaves,No Vents,Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1991,38.44175943,-122.585573,1,2.450834751,87.53149887,1
Destroyed (>50%),,Asphalt,Unknown,Unknown,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Unknown,No Fence,1980,38.47486951,-122.5883639,2,1.030254483,72.0136282,1
Destroyed (>50%),,Unknown,No Eaves,Unknown,Unknown,Unknown,No Deck/Porch,Unknown,No Patio Cover/Carport,No Fence,,38.50070416,-122.4969857,,,77.28578416,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1957,38.54318559,-122.4712223,1,0.724261403,111.773521,1
No Damage,,Metal,Enclosed,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,,38.54140214,-122.4720517,,,8.686086295,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1969,38.43953822,-122.5916239,,,64.60422909,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Combustible,1990,38.45923179,-122.6322129,,,134.9626972,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,1970,38.44185942,-122.5988355,,,16.49442311,1
Affected (1-9%),,Metal,Unenclosed,No Vents,Metal,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1961,38.45231256,-122.6197541,2,,42.36023757,1
No Damage,,Asphalt,Enclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1990,38.51511888,-122.6556706,,0.333301544,580.7197597,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,1956,38.48773911,-122.6598728,1,0.386419892,31.53068046,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,,38.5212284,-122.4639565,1,2.221207619,150.0340865,1
Affected (1-9%),,Asphalt,Enclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1980,38.48411004,-122.6115935,1,6.582374573,61.71182246,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.55179411,-122.4745087,,,101.9266786,1
Affected (1-9%),,Other,Enclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,,38.52886396,-122.4687133,1,5.301464558,65.07861328,1
Destroyed (>50%),,Asphalt,Unknown,Unknown,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1950,38.46737899,-122.6205323,1,2.842369318,72.96817818,1
Destroyed (>50%),,Metal,Unknown,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,1907,38.58049325,-122.5110805,,,3.929133983,1
Destroyed (>50%),,Asphalt,Unknown,No Vents,Stucco Brick Cement,Single Pane,Wood,Wood,Combustible,No Fence,1980,38.51828318,-122.5852626,1,3.647530794,414.9533325,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2004,38.57609492,-122.532627,1,2.580044031,83.18364836,1
Destroyed (>50%),,Tile,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1987,38.45504053,-122.619096,,1.707434773,183.4881948,1
Destroyed (>50%),,Metal,Unknown,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,1907,38.57908156,-122.5102996,1,1.263628602,14.1802011,1
Destroyed (>50%),,Asphalt,Unknown,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1986,38.47658766,-122.6104303,2.178501699,1.845983863,31.21588027,1
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,1970,38.44165202,-122.5982392,,,26.57283549,1
No Damage,,Asphalt,Unenclosed,Unscreened,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1987,38.45998825,-122.6200679,1,2.090144396,52.37140005,1
Destroyed (>50%),,Metal,No Eaves,"Mesh Screen > 1/8""",Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.52207661,-122.4666625,3.449669917,2.257206678,17.28740212,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,Wood,No Deck/Porch,Combustible,Combustible,1969,38.45649757,-122.6245217,2,,122.0620949,1
Destroyed (>50%),,Metal,Unknown,Unknown,Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.58349911,-122.534048,1,4.564244747,479.0355319,1
Destroyed (>50%),,Metal,Unknown,Unknown,Wood,Unknown,Masonry/Concrete,Unknown,No Patio Cover/Carport,No Fence,,38.56701617,-122.5470113,,,169.5431658,1
No Damage,,Metal,Enclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,1991,38.52363656,-122.5546683,,4.163311005,1094.601958,1
No Damage,,Asphalt,Enclosed,No Vents,Metal,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,,38.53672714,-122.4810227,,,10.88385862,1
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1979,38.45592482,-122.6195633,1,1.144778609,78.21818487,1
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1961,38.45259025,-122.6193235,,,93.01505323,1
No Damage,,Metal,Unenclosed,Unscreened,Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,2019,38.48320942,-122.4844269,1,,46.26462441,1
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,38.55015034,-122.473881,1,1.009696007,9.466207662,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1977,38.44542433,-122.6078991,,,0,1
No Damage,,Metal,No Eaves,No Vents,Wood,Multi Pane,Wood,No Deck/Porch,Combustible,Combustible,1972,38.51127457,-122.6292079,2,14.62762833,118.8443934,1
Affected (1-9%),,Other,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2005,38.47922557,-122.4926366,,,552.4332251,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1968,38.43957785,-122.5912088,,,63.06793138,1
Destroyed (>50%),,Wood,Unknown,Unknown,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1972,38.51465609,-122.531641,,3.292924643,69.95112447,1
Destroyed (>50%),,Metal,Unknown,Unknown,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1964,38.45210964,-122.6103837,1,2.95225811,147.4898341,1
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Wood,Wood,Unknown,Combustible,1937,38.5131508,-122.5934594,1,16.24756432,1068.220139,1
Affected (1-9%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1945,38.45247439,-122.6198655,5,6.005179405,13.22801881,1
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,1978,38.49450051,-122.4809815,,,81.22648381,1
No Damage,,Asphalt,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.55932795,-122.5206574,,,77.02539242,1
No Damage,,Tile,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2003,38.49670109,-122.5999911,1.17949518,7.468763351,60.91699668,1
No Damage,,Tile,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,No Fence,,38.47901004,-122.6295111,1,1.486417413,184.8880352,1
No Damage,,Tile,Enclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1956,38.50571626,-122.6668824,1,1.973336816,93.29964164,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Composite,No Deck/Porch,No Patio Cover/Carport,Combustible,2006,38.45534264,-122.6425766,,,88.91207634,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1948,38.45344553,-122.6271513,,,46.16244133,1
No Damage,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Fence,2000,38.55425936,-122.5666469,1,4.171345711,264.1295643,1
No Damage,,Tile,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2005,38.56716372,-122.4953284,,1.550872326,708.8995559,1
No Damage,,Metal,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1963,38.45826774,-122.6266081,,,143.0593878,1
No Damage,,Tile,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Composite,No Patio Cover/Carport,No Fence,2001,38.55271722,-122.5312103,1,3.413537741,198.4504657,1
Destroyed (>50%),,Asphalt,Unknown,No Vents,Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1907,38.58063066,-122.5114349,,,29.566602,1
No Damage,,Tile,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1961,38.45499785,-122.621938,,,63.05840098,1
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,Wood,Combustible,Combustible,1957,38.50957348,-122.5418487,,,1751.413023,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Combustible,1994,38.45083047,-122.6190449,,,80.41623231,1
No Damage,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,38.5410524,-122.4718698,1,,37.41633978,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Wood,Wood,Combustible,No Fence,,38.52399722,-122.4768481,,,95.17873565,1
No Damage,,Tile,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Wood,Wood,Combustible,No Fence,1998,38.55878266,-122.5497519,4,,222.4294602,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Combustible,1972,38.45596093,-122.6231277,,0.506187618,110.3887229,1
Destroyed (>50%),,Metal,Unknown,Unknown,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1920,38.57436336,-122.5497206,1,,2.182086687,1
No Damage,,Metal,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,,38.48183467,-122.6446361,2,1.189918637,142.6901039,1
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1997,38.45498349,-122.6349193,,,67.41120769,0
No Damage,,Tile,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,1995,38.56854659,-122.5053027,,2.638305664,55.30497036,0
Destroyed (>50%),,Metal,No Eaves,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,Non Combustible,Non Combustible,1953,38.45783512,-122.62809,,,45.88582824,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Metal,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1993,38.48513619,-122.6335498,2.207994537,4.572221756,117.7125303,0
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1938,38.54197918,-122.472181,,,54.2506367,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Combustible,1969,38.43967761,-122.5906569,,,86.49442534,0
Inaccessible,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1936,38.59002528,-122.555914,,,5.108924047,0
Destroyed (>50%),,Asphalt,Unknown,Unknown,Unknown,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2002,38.47437728,-122.5858615,3,0.776041508,79.89009442,0
Destroyed (>50%),,Metal,No Eaves,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.52231172,-122.4666886,5,2.257206678,0,0
Destroyed (>50%),,Metal,No Eaves,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.52229641,-122.4666456,5,2.257206678,0,0
No Damage,,Metal,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.50201457,-122.5376468,2,3.990296602,0,0
Destroyed (>50%),,Metal,Unknown,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.50204927,-122.5376061,2,3.990296602,0,0
Destroyed (>50%),,Metal,Unknown,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,Combustible,No Fence,1907,38.58351071,-122.5073242,1,5.433209419,37.76899481,0
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,Wood,Unknown,No Fence,2002,38.47432007,-122.5861701,1,3.4377563,79.89009442,0
Destroyed (>50%),,Metal,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,Combustible,No Fence,1972,38.50954311,-122.5157505,,,504.1677318,0
Destroyed (>50%),,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,1980,38.53209858,-122.4884777,,1.007217884,115.5138264,0
Destroyed (>50%),,Metal,Unknown,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,1907,38.58068877,-122.5101222,1.847323659,2.709394217,0,0
Destroyed (>50%),,Asphalt,Unknown,Unknown,Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1946,38.45218367,-122.6190008,,,16.78569925,0
No Damage,,Metal,Unenclosed,"Mesh Screen <= 1/8""",Metal,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,,38.51719299,-122.6349059,2,1.944078684,170.5235318,0
No Damage,,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1960,38.53789795,-122.4812338,,,16.82746803,0
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,1946,38.45342267,-122.6122846,1.029767793,1.629085779,49.96686512,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Other,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1924,38.45534672,-122.6271883,,,24.13320288,0
No Damage,,Other,No Eaves,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2001,38.5310593,-122.4873437,1,4.860142708,74.04527795,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Combustible,1969,38.50516365,-122.6454257,1,1.518689871,61.93316626,0
Destroyed (>50%),,Metal,Unknown,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,1907,38.58056556,-122.5108806,,2.425045013,0,0
No Damage,,Metal,Enclosed,No Vents,Metal,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1922,38.47885954,-122.6102804,1,1.500049472,237.897235,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1969,38.44051304,-122.5941526,,,35.45296676,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1961,38.46105665,-122.621509,1,,39.63348644,0
No Damage,,Tile,Unenclosed,"Mesh Screen <= 1/8""",Metal,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1993,38.516135,-122.6094724,2,17.96290016,798.5960186,0
Destroyed (>50%),,Wood,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1946,38.45309029,-122.6123337,,0.471354783,37.09399773,0
Destroyed (>50%),,Metal,Unknown,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,1934,38.49736182,-122.6336915,1,2.522635698,187.430928,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1977,38.44648424,-122.6101233,,,64.76870757,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1947,38.53555681,-122.4742146,,,40.60049184,0
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.52244405,-122.4673919,3,2.500655651,191.7349202,0
No Damage,,Metal,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.53592949,-122.5261649,,8.872706413,187.397412,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1948,38.45396571,-122.6266327,,,75.87473941,0
Destroyed (>50%),,Metal,Unknown,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,1907,38.57919391,-122.5105292,,1.349779963,0,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Wood,Combustible,Combustible,1994,38.45052091,-122.6195652,,,126.2299909,0
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1950,38.45420267,-122.6211641,1,1.217398643,0,0
